n-plet	method	O-information	alpha	beta	gamma
Z00-Z01-X1-X2-X3	GCMI	-0.34176194774637436	0.5	0.1	0.1
Z00-Z01-X1-X2-X3	NPEET	1.2524133125229404	0.5	0.1	0.1
Z00-Z01-X1-X2-X3	THOI	-0.23689234256744385	0.5	0.1	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	1.011595644333028	0.5	0.1	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	2.8571139662218488	0.5	0.1	0.1
Z00-Z01-X1-X2-X3-X4	THOI	0.7011855602264404	0.5	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.992693914391733	0.5	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.060184726750843	0.5	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.3812288045883179	0.5	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	2.2485114739879744	0.5	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	4.9519239101083325	0.5	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.5585495233535767	0.5	0.1	0.1
X1-X2-X3	GCMI	0.01371750440894246	0.5	0.2	0.1
X1-X2-X3	NPEET	0.07401630729400148	0.5	0.2	0.1
X1-X2-X3	THOI	0.009508514404296875	0.5	0.2	0.1
X1-X2-X3-X4	GCMI	0.03917297327215543	0.5	0.2	0.1
X1-X2-X3-X4	NPEET	0.5360157301735409	0.5	0.2	0.1
X1-X2-X3-X4	THOI	0.02715191841125488	0.5	0.2	0.1
X1-X2-X3-X4-X5	GCMI	0.951366139229543	0.5	0.2	0.1
X1-X2-X3-X4-X5	NPEET	1.5815576836651342	0.5	0.2	0.1
X1-X2-X3-X4-X5	THOI	0.6594357967376709	0.5	0.2	0.1
X1-X2-X3-X4-X5-X6	GCMI	0.8903511796436501	0.5	0.2	0.1
X1-X2-X3-X4-X5-X6	NPEET	2.269278726982943	0.5	0.2	0.1
X1-X2-X3-X4-X5-X6	THOI	0.6171452522277832	0.5	0.2	0.1
Z00-Z01-X1-X2-X3	GCMI	-0.5327426894543976	0.5	0.2	0.1
Z00-Z01-X1-X2-X3	NPEET	1.1239733186292369	0.5	0.2	0.1
Z00-Z01-X1-X2-X3	THOI	-0.3692702531814575	0.5	0.2	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	0.8612295236076795	0.5	0.2	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	2.8100891290149557	0.5	0.2	0.1
Z00-Z01-X1-X2-X3-X4	THOI	0.5969592571258545	0.5	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.9979176660265843	0.5	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.122056027529256	0.5	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.3848500490188598	0.5	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	2.4988647579795913	0.5	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	5.21764583440095	0.5	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.7320790052413941	0.5	0.2	0.1
X1-X2-X3	GCMI	0.04527738710011855	0.5	0.3	0.1
X1-X2-X3	NPEET	-0.005965750769715861	0.5	0.3	0.1
X1-X2-X3	THOI	0.03138415813446045	0.5	0.3	0.1
X1-X2-X3-X4	GCMI	0.024815603771399797	0.5	0.3	0.1
X1-X2-X3-X4	NPEET	0.487979585316097	0.5	0.3	0.1
X1-X2-X3-X4	THOI	0.017200589179992676	0.5	0.3	0.1
X1-X2-X3-X4-X5	GCMI	1.017027368164278	0.5	0.3	0.1
X1-X2-X3-X4-X5	NPEET	1.6584645864212704	0.5	0.3	0.1
X1-X2-X3-X4-X5	THOI	0.7049482107162476	0.5	0.3	0.1
X1-X2-X3-X4-X5-X6	GCMI	1.0619077173035378	0.5	0.3	0.1
X1-X2-X3-X4-X5-X6	NPEET	2.510529836216797	0.5	0.3	0.1
X1-X2-X3-X4-X5-X6	THOI	0.7360594987869262	0.5	0.3	0.1
Z00-Z01-X1-X2-X3	GCMI	-0.4891896678893426	0.5	0.3	0.1
Z00-Z01-X1-X2-X3	NPEET	1.2096993662506763	0.5	0.3	0.1
Z00-Z01-X1-X2-X3	THOI	-0.33908112049102784	0.5	0.3	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	0.9669120896517747	0.5	0.3	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	2.9853662848247593	0.5	0.3	0.1
Z00-Z01-X1-X2-X3-X4	THOI	0.6702127456665039	0.5	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	2.2918410272342955	0.5	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.448231171468781	0.5	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.5885820150375367	0.5	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	3.119107619157259	0.5	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	5.755529874656372	0.5	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	2.1620001792907715	0.5	0.3	0.1
X1-X2-X3	GCMI	0.09487981776190746	0.5	0.4	0.1
X1-X2-X3	NPEET	0.0005292151470354777	0.5	0.4	0.1
X1-X2-X3	THOI	0.06576591730117798	0.5	0.4	0.1
X1-X2-X3-X4	GCMI	-0.0178090590250382	0.5	0.4	0.1
X1-X2-X3-X4	NPEET	0.517197177749525	0.5	0.4	0.1
X1-X2-X3-X4	THOI	-0.01234496831893921	0.5	0.4	0.1
X1-X2-X3-X4-X5	GCMI	1.113939121416971	0.5	0.4	0.1
X1-X2-X3-X4-X5	NPEET	1.842243130528421	0.5	0.4	0.1
X1-X2-X3-X4-X5	THOI	0.7721224784851074	0.5	0.4	0.1
X1-X2-X3-X4-X5-X6	GCMI	1.3811151618341588	0.5	0.4	0.1
X1-X2-X3-X4-X5-X6	NPEET	2.858530728323342	0.5	0.4	0.1
X1-X2-X3-X4-X5-X6	THOI	0.9573163747787475	0.5	0.4	0.1
Z00-Z01-X1-X2-X3	GCMI	-0.33342547161217767	0.5	0.4	0.1
Z00-Z01-X1-X2-X3	NPEET	1.3661281314814058	0.5	0.4	0.1
Z00-Z01-X1-X2-X3	THOI	-0.231112802028656	0.5	0.4	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	1.1800881964514913	0.5	0.4	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	3.240361774481695	0.5	0.4	0.1
Z00-Z01-X1-X2-X3-X4	THOI	0.8179744482040405	0.5	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	2.6938157435192425	0.5	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.835215317106099	0.5	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.8672109365463256	0.5	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	3.821832469489979	0.5	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	6.328517945412609	0.5	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	2.6490923404693603	0.5	0.4	0.1
X1-X2-X3	GCMI	0.16338569199828643	0.5	0.5	0.1
X1-X2-X3	NPEET	0.033091366030990964	0.5	0.5	0.1
X1-X2-X3	THOI	0.1132504940032959	0.5	0.5	0.1
X1-X2-X3-X4	GCMI	-0.07004348213624886	0.5	0.5	0.1
X1-X2-X3-X4	NPEET	0.6135890907629121	0.5	0.5	0.1
X1-X2-X3-X4	THOI	-0.04855083227157593	0.5	0.5	0.1
X1-X2-X3-X4-X5	GCMI	1.22931618389058	0.5	0.5	0.1
X1-X2-X3-X4-X5	NPEET	2.0756251871752456	0.5	0.5	0.1
X1-X2-X3-X4-X5	THOI	0.8520967125892639	0.5	0.5	0.1
X1-X2-X3-X4-X5-X6	GCMI	1.7539886954817399	0.5	0.5	0.1
X1-X2-X3-X4-X5-X6	NPEET	3.24579719105479	0.5	0.5	0.1
X1-X2-X3-X4-X5-X6	THOI	1.2157726526260375	0.5	0.5	0.1
Z00-Z01-X1-X2-X3	GCMI	-0.14865480738584713	0.5	0.5	0.1
Z00-Z01-X1-X2-X3	NPEET	1.5589737162718562	0.5	0.5	0.1
Z00-Z01-X1-X2-X3	THOI	-0.10304020643234253	0.5	0.5	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	1.4008964434035729	0.5	0.5	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	3.526952490105625	0.5	0.5	0.1
Z00-Z01-X1-X2-X3-X4	THOI	0.9710267305374145	0.5	0.5	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	3.108329294049291	0.5	0.5	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	5.2688357246488575	0.5	0.5	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	2.1545305967330934	0.5	0.5	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	4.513956577159332	0.5	0.5	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	6.933801758161545	0.5	0.5	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	3.128836917877197	0.5	0.5	0.1
X1-X2-X3	GCMI	0.23875004110134598	0.5	0.6	0.1
X1-X2-X3	NPEET	0.08515348411859805	0.5	0.6	0.1
X1-X2-X3	THOI	0.16548922061920165	0.5	0.6	0.1
X1-X2-X3-X4	GCMI	-0.08149807985902716	0.5	0.6	0.1
X1-X2-X3-X4	NPEET	0.7290066688902456	0.5	0.6	0.1
X1-X2-X3-X4	THOI	-0.05649029016494751	0.5	0.6	0.1
X1-X2-X3-X4-X5	GCMI	1.3904694907716082	0.5	0.6	0.1
X1-X2-X3-X4-X5	NPEET	2.3244072496171135	0.5	0.6	0.1
X1-X2-X3-X4-X5	THOI	0.9637999057769775	0.5	0.6	0.1
X1-X2-X3-X4-X5-X6	GCMI	2.154257167082135	0.5	0.6	0.1
X1-X2-X3-X4-X5-X6	NPEET	3.6384149511220785	0.5	0.6	0.1
X1-X2-X3-X4-X5-X6	THOI	1.4932150363922119	0.5	0.6	0.1
Z00-Z01-X1-X2-X3	GCMI	0.06748827132033064	0.5	0.6	0.1
Z00-Z01-X1-X2-X3	NPEET	1.7542447353344044	0.5	0.6	0.1
Z00-Z01-X1-X2-X3	THOI	0.046778535842895506	0.5	0.6	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	1.64498408789357	0.5	0.6	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	3.830363817686281	0.5	0.6	0.1
Z00-Z01-X1-X2-X3-X4	THOI	1.1402148008346558	0.5	0.6	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	3.5138312413620696	0.5	0.6	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	5.707610226740387	0.5	0.6	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	2.43560209274292	0.5	0.6	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	5.1684744096466995	0.5	0.6	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	7.533478492878203	0.5	0.6	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	3.5825132846832277	0.5	0.6	0.1
X1-X2-X3	GCMI	0.32501648634901664	0.5	0.7	0.1
X1-X2-X3	NPEET	0.16343082655463514	0.5	0.7	0.1
X1-X2-X3	THOI	0.22528446912765504	0.5	0.7	0.1
X1-X2-X3-X4	GCMI	-0.03327779917620823	0.5	0.7	0.1
X1-X2-X3-X4	NPEET	0.8735185284304837	0.5	0.7	0.1
X1-X2-X3-X4	THOI	-0.02306687831878662	0.5	0.7	0.1
X1-X2-X3-X4-X5	GCMI	1.600923170023152	0.5	0.7	0.1
X1-X2-X3-X4-X5	NPEET	2.585526919023515	0.5	0.7	0.1
X1-X2-X3-X4-X5	THOI	1.1096749424934387	0.5	0.7	0.1
X1-X2-X3-X4-X5-X6	GCMI	2.5796151416592137	0.5	0.7	0.1
X1-X2-X3-X4-X5-X6	NPEET	4.03281114998959	0.5	0.7	0.1
X1-X2-X3-X4-X5-X6	THOI	1.7880516290664672	0.5	0.7	0.1
Z00-Z01-X1-X2-X3	GCMI	0.28856799972795366	0.5	0.7	0.1
Z00-Z01-X1-X2-X3	NPEET	1.9756766401011103	0.5	0.7	0.1
Z00-Z01-X1-X2-X3	THOI	0.2000197649002075	0.5	0.7	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	1.9261972944128274	0.5	0.7	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	4.142525448226313	0.5	0.7	0.1
Z00-Z01-X1-X2-X3-X4	THOI	1.335136342048645	0.5	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	3.935093941813264	0.5	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	6.14736332774204	0.5	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	2.7275988340377806	0.5	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	5.804714154371161	0.5	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	8.110023102285952	0.5	0.7	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	4.0235185623168945	0.5	0.7	0.1
X1-X2-X3	GCMI	0.4056733054756211	0.5	0.8	0.1
X1-X2-X3	NPEET	0.2298629704758422	0.5	0.8	0.1
X1-X2-X3	THOI	0.2811915636062622	0.5	0.8	0.1
X1-X2-X3-X4	GCMI	-0.008842903108446442	0.5	0.8	0.1
X1-X2-X3-X4	NPEET	0.9969790584722226	0.5	0.8	0.1
X1-X2-X3-X4	THOI	-0.006130063533782959	0.5	0.8	0.1
X1-X2-X3-X4-X5	GCMI	1.7708721652151085	0.5	0.8	0.1
X1-X2-X3-X4-X5	NPEET	2.8109599034514043	0.5	0.8	0.1
X1-X2-X3-X4-X5	THOI	1.2274741411209107	0.5	0.8	0.1
X1-X2-X3-X4-X5-X6	GCMI	2.9479908481935606	0.5	0.8	0.1
X1-X2-X3-X4-X5-X6	NPEET	4.382007959585294	0.5	0.8	0.1
X1-X2-X3-X4-X5-X6	THOI	2.0433902502059937	0.5	0.8	0.1
Z00-Z01-X1-X2-X3	GCMI	0.49534864108929577	0.5	0.8	0.1
Z00-Z01-X1-X2-X3	NPEET	2.162740898707868	0.5	0.8	0.1
Z00-Z01-X1-X2-X3	THOI	0.34334867000579833	0.5	0.8	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	2.1667259044536147	0.5	0.8	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	4.412973826294358	0.5	0.8	0.1
Z00-Z01-X1-X2-X3-X4	THOI	1.5018587350845336	0.5	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	4.295449345646564	0.5	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	6.5294656203269925	0.5	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	2.9773792028427124	0.5	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	6.3555260333041845	0.5	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	8.613882971563687	0.5	0.8	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	4.405312728881836	0.5	0.8	0.1
X1-X2-X3	GCMI	0.48895484412684026	0.5	0.9	0.1
X1-X2-X3	NPEET	0.2968876692700156	0.5	0.9	0.1
X1-X2-X3	THOI	0.338917875289917	0.5	0.9	0.1
X1-X2-X3-X4	GCMI	0.06750722567953785	0.5	0.9	0.1
X1-X2-X3-X4	NPEET	1.1140794079051721	0.5	0.9	0.1
X1-X2-X3-X4	THOI	0.046791911125183105	0.5	0.9	0.1
X1-X2-X3-X4-X5	GCMI	1.9790633111238065	0.5	0.9	0.1
X1-X2-X3-X4-X5	NPEET	3.0435945020464596	0.5	0.9	0.1
X1-X2-X3-X4-X5	THOI	1.3717816114425658	0.5	0.9	0.1
X1-X2-X3-X4-X5-X6	GCMI	3.326744811055992	0.5	0.9	0.1
X1-X2-X3-X4-X5-X6	NPEET	4.7120399725557665	0.5	0.9	0.1
X1-X2-X3-X4-X5-X6	THOI	2.3059223890304565	0.5	0.9	0.1
Z00-Z01-X1-X2-X3	GCMI	0.7073858010350251	0.5	0.9	0.1
Z00-Z01-X1-X2-X3	NPEET	2.366180539745437	0.5	0.9	0.1
Z00-Z01-X1-X2-X3	THOI	0.49032082557678225	0.5	0.9	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	2.415799130545144	0.5	0.9	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	4.691141110156803	0.5	0.9	0.1
Z00-Z01-X1-X2-X3-X4	THOI	1.674502182006836	0.5	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	4.65633806383587	0.5	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	6.90520811736622	0.5	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	3.2275256156921386	0.5	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	6.889868329702833	0.5	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	9.084005135975044	0.5	0.9	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	4.77568941116333	0.5	0.9	0.1
X1-X2-X3	GCMI	0.5686453385582808	0.5	1.0	0.1
X1-X2-X3	NPEET	0.3640850979254312	0.5	1.0	0.1
X1-X2-X3	THOI	0.39415515661239625	0.5	1.0	0.1
X1-X2-X3-X4	GCMI	0.17883440417931942	0.5	1.0	0.1
X1-X2-X3-X4	NPEET	1.2495423349894144	0.5	1.0	0.1
X1-X2-X3-X4	THOI	0.12395801544189453	0.5	1.0	0.1
X1-X2-X3-X4-X5	GCMI	2.2124748539273	0.5	1.0	0.1
X1-X2-X3-X4-X5	NPEET	3.266489267547628	0.5	1.0	0.1
X1-X2-X3-X4-X5	THOI	1.5335695266723632	0.5	1.0	0.1
X1-X2-X3-X4-X5-X6	GCMI	3.7168353908180523	0.5	1.0	0.1
X1-X2-X3-X4-X5-X6	NPEET	5.03621771626475	0.5	1.0	0.1
X1-X2-X3-X4-X5-X6	THOI	2.5763120889663695	0.5	1.0	0.1
Z00-Z01-X1-X2-X3	GCMI	0.9174000468929941	0.5	1.0	0.1
Z00-Z01-X1-X2-X3	NPEET	2.5623550070774286	0.5	1.0	0.1
Z00-Z01-X1-X2-X3	THOI	0.6358926296234131	0.5	1.0	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	2.6729726605298225	0.5	1.0	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	4.955674341891015	0.5	1.0	0.1
Z00-Z01-X1-X2-X3-X4	THOI	1.8527632713317872	0.5	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	5.004300225079736	0.5	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	7.265547985624113	0.5	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	3.4687173843383787	0.5	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	7.398430564234554	0.5	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	9.52611918305593	0.5	1.0	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	5.128201603889465	0.5	1.0	0.1
X1-X2-X3	GCMI	0.000640171895878483	0.6	0.1	0.1
X1-X2-X3	NPEET	0.361436439371698	0.6	0.1	0.1
X1-X2-X3	THOI	0.00044397115707397463	0.6	0.1	0.1
X1-X2-X3-X4	GCMI	0.006394232625100571	0.6	0.1	0.1
X1-X2-X3-X4	NPEET	0.9851733797835838	0.6	0.1	0.1
X1-X2-X3-X4	THOI	0.004431664943695068	0.6	0.1	0.1
X1-X2-X3-X4-X5	GCMI	0.9549720098891447	0.6	0.1	0.1
X1-X2-X3-X4-X5	NPEET	2.094705086822951	0.6	0.1	0.1
X1-X2-X3-X4-X5	THOI	0.6619348764419556	0.6	0.1	0.1
X1-X2-X3-X4-X5-X6	GCMI	1.140703470305444	0.6	0.1	0.1
X1-X2-X3-X4-X5-X6	NPEET	2.8197872686945447	0.6	0.1	0.1
X1-X2-X3-X4-X5-X6	THOI	0.7906766653060913	0.6	0.1	0.1
Z00-Z01-X1-X2-X3	GCMI	-0.37715640947591195	0.6	0.1	0.1
Z00-Z01-X1-X2-X3	NPEET	1.5388672268927481	0.6	0.1	0.1
Z00-Z01-X1-X2-X3	THOI	-0.2614258050918579	0.6	0.1	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	1.1379682710451802	0.6	0.1	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	3.3061345782914477	0.6	0.1	0.1
Z00-Z01-X1-X2-X3-X4	THOI	0.7887805461883545	0.6	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	2.1883543731627975	0.6	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.6475739983073385	0.6	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.516849684715271	0.6	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	2.515851436496261	0.6	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	5.637960363909639	0.6	0.1	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.7438541889190673	0.6	0.1	0.1
X1-X2-X3	GCMI	0.003942701184371211	0.6	0.2	0.1
X1-X2-X3	NPEET	0.12175292858080038	0.6	0.2	0.1
X1-X2-X3	THOI	0.002733135223388672	0.6	0.2	0.1
X1-X2-X3-X4	GCMI	0.030788178941268195	0.6	0.2	0.1
X1-X2-X3-X4	NPEET	0.6618434792964772	0.6	0.2	0.1
X1-X2-X3-X4	THOI	0.021340274810791017	0.6	0.2	0.1
X1-X2-X3-X4-X5	GCMI	0.9954730014433499	0.6	0.2	0.1
X1-X2-X3-X4-X5	NPEET	1.8296443089702055	0.6	0.2	0.1
X1-X2-X3-X4-X5	THOI	0.6900080442428589	0.6	0.2	0.1
X1-X2-X3-X4-X5-X6	GCMI	0.9421265025832011	0.6	0.2	0.1
X1-X2-X3-X4-X5-X6	NPEET	2.601750338898897	0.6	0.2	0.1
X1-X2-X3-X4-X5-X6	THOI	0.6530337810516358	0.6	0.2	0.1
Z00-Z01-X1-X2-X3	GCMI	-0.6615028332963602	0.6	0.2	0.1
Z00-Z01-X1-X2-X3	NPEET	1.3238966464847384	0.6	0.2	0.1
Z00-Z01-X1-X2-X3	THOI	-0.4585197925567627	0.6	0.2	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	0.8650897485053308	0.6	0.2	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	3.159541290016416	0.6	0.2	0.1
Z00-Z01-X1-X2-X3-X4	THOI	0.5996358156204223	0.6	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	2.044729865601461	0.6	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.591605042224643	0.6	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.417296838760376	0.6	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	2.5706238479777186	0.6	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	5.760876550264304	0.6	0.2	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.7818198919296264	0.6	0.2	0.1
X1-X2-X3	GCMI	0.025000560224120737	0.6	0.3	0.1
X1-X2-X3	NPEET	-0.004588327435894391	0.6	0.3	0.1
X1-X2-X3	THOI	0.017329227924346925	0.6	0.3	0.1
X1-X2-X3-X4	GCMI	0.006177978982473409	0.6	0.3	0.1
X1-X2-X3-X4	NPEET	0.5493118466279079	0.6	0.3	0.1
X1-X2-X3-X4	THOI	0.004281926155090332	0.6	0.3	0.1
X1-X2-X3-X4-X5	GCMI	1.0140261715607415	0.6	0.3	0.1
X1-X2-X3-X4-X5	NPEET	1.8204007088660354	0.6	0.3	0.1
X1-X2-X3-X4-X5	THOI	0.7028684854507447	0.6	0.3	0.1
X1-X2-X3-X4-X5-X6	GCMI	0.9826468354066931	0.6	0.3	0.1
X1-X2-X3-X4-X5-X6	NPEET	2.725700110821862	0.6	0.3	0.1
X1-X2-X3-X4-X5-X6	THOI	0.6811198472976685	0.6	0.3	0.1
Z00-Z01-X1-X2-X3	GCMI	-0.6959202036274668	0.6	0.3	0.1
Z00-Z01-X1-X2-X3	NPEET	1.3601469832450641	0.6	0.3	0.1
Z00-Z01-X1-X2-X3	THOI	-0.4823755145072937	0.6	0.3	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	0.8670341456903785	0.6	0.3	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	3.254634377790024	0.6	0.3	0.1
Z00-Z01-X1-X2-X3-X4	THOI	0.6009828090667725	0.6	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	2.2075306928192027	0.6	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.803388650560696	0.6	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.5301429510116578	0.6	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	3.0074266701930474	0.6	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	6.152936589561804	0.6	0.3	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	2.0845887422561646	0.6	0.3	0.1
X1-X2-X3	GCMI	0.0561783712627554	0.6	0.4	0.1
X1-X2-X3	NPEET	-0.042034939778345846	0.6	0.4	0.1
X1-X2-X3	THOI	0.03894009590148926	0.6	0.4	0.1
X1-X2-X3-X4	GCMI	-0.0657381793892724	0.6	0.4	0.1
X1-X2-X3-X4	NPEET	0.5351626072290248	0.6	0.4	0.1
X1-X2-X3-X4	THOI	-0.04556670188903809	0.6	0.4	0.1
X1-X2-X3-X4-X5	GCMI	1.0396242773233855	0.6	0.4	0.1
X1-X2-X3-X4-X5	NPEET	1.9344893085784194	0.6	0.4	0.1
X1-X2-X3-X4-X5	THOI	0.7206117630004882	0.6	0.4	0.1
X1-X2-X3-X4-X5-X6	GCMI	1.1687154167504457	0.6	0.4	0.1
X1-X2-X3-X4-X5-X6	NPEET	2.9892244961689807	0.6	0.4	0.1
X1-X2-X3-X4-X5-X6	THOI	0.8100930452346802	0.6	0.4	0.1
Z00-Z01-X1-X2-X3	GCMI	-0.6118778163009034	0.6	0.4	0.1
Z00-Z01-X1-X2-X3	NPEET	1.4674599534249473	0.6	0.4	0.1
Z00-Z01-X1-X2-X3	THOI	-0.4241214990615845	0.6	0.4	0.1
Z00-Z01-X1-X2-X3-X4	GCMI	0.9981302005880872	0.6	0.4	0.1
Z00-Z01-X1-X2-X3-X4	NPEET	3.463299209080779	0.6	0.4	0.1
Z00-Z01-X1-X2-X3-X4	THOI	0.6918514013290405	0.6	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5	GCMI	2.4978928982639643	0.6	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5	NPEET	5.137008450610695	0.6	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.7314076900482178	0.6	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	3.5756708672556017	0.6	0.4	0.1
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	6.6485969202915935	0.6	0.4	0.1
