library	estimator	T	N	batch_size	order	time
THOI	GC-gpu	1000	20	1000000	16	0.40090227127075195
THOI	GC-gpu	1000	20	1000000	17	0.31393980979919434
THOI	GC-gpu	1000	20	1000000	18	0.2982919216156006
THOI	GC-gpu	1000	20	1000000	19	0.2961444854736328
THOI	GC-gpu	1000	25	100000	3	0.12340807914733887
THOI	GC-gpu	1000	25	100000	4	0.33504438400268555
THOI	GC-gpu	1000	25	100000	5	1.0867841243743896
THOI	GC-gpu	1000	25	100000	6	3.2747552394866943
THOI	GC-gpu	1000	25	100000	7	8.744513750076294
THOI	GC-gpu	1000	25	100000	8	19.471678495407104
THOI	GC-gpu	1000	25	100000	9	37.128559589385986
THOI	GC-gpu	1000	25	100000	10	60.9334671497345
THOI	GC-gpu	1000	25	100000	11	84.44212365150452
THOI	GC-gpu	1000	25	100000	12	102.8756959438324
THOI	GC-gpu	1000	25	100000	13	104.7163941860199
THOI	GC-gpu	1000	25	100000	14	90.49020528793335
THOI	GC-gpu	1000	25	100000	15	65.95066952705383
THOI	GC-gpu	1000	25	100000	16	42.02712321281433
THOI	GC-gpu	1000	25	100000	17	23.45896291732788
THOI	GC-gpu	1000	25	100000	18	12.44701075553894
THOI	GC-gpu	1000	25	100000	19	6.355383634567261
THOI	GC-gpu	1000	25	100000	20	2.7403275966644287
THOI	GC-gpu	1000	25	100000	21	0.8257732391357422
THOI	GC-gpu	1000	25	100000	22	0.27692723274230957
THOI	GC-gpu	1000	25	100000	23	0.11256623268127441
THOI	GC-gpu	1000	25	100000	24	0.10430312156677246
THOI	GC-gpu	1000	25	200000	3	0.19536161422729492
THOI	GC-gpu	1000	25	200000	4	0.35579681396484375
THOI	GC-gpu	1000	25	200000	5	1.115112543106079
THOI	GC-gpu	1000	25	200000	6	3.3655149936676025
THOI	GC-gpu	1000	25	200000	7	8.693622589111328
THOI	GC-gpu	1000	25	200000	8	19.25332021713257
THOI	GC-gpu	1000	25	200000	9	36.77663469314575
THOI	GC-gpu	1000	25	200000	10	59.56652641296387
THOI	GC-gpu	1000	25	200000	11	81.5597071647644
THOI	GC-gpu	1000	25	200000	12	98.30848264694214
THOI	GC-gpu	1000	25	200000	13	101.12557554244995
THOI	GC-gpu	1000	25	200000	14	89.07739996910095
THOI	GC-gpu	1000	25	200000	15	67.15805435180664
THOI	GC-gpu	1000	25	200000	16	43.694759368896484
THOI	GC-gpu	1000	25	200000	17	24.087616682052612
THOI	GC-gpu	1000	25	200000	18	14.32862401008606
THOI	GC-gpu	1000	25	200000	19	7.999114513397217
THOI	GC-gpu	1000	25	200000	20	2.7369515895843506
THOI	GC-gpu	1000	25	200000	21	0.7924718856811523
THOI	GC-gpu	1000	25	200000	22	0.29962825775146484
THOI	GC-gpu	1000	25	200000	23	0.1242682933807373
THOI	GC-gpu	1000	25	200000	24	0.11696767807006836
THOI	GC-gpu	1000	25	300000	3	0.21300864219665527
THOI	GC-gpu	1000	25	300000	4	0.38181209564208984
THOI	GC-gpu	1000	25	300000	5	1.0827550888061523
THOI	GC-gpu	1000	25	300000	6	3.364964723587036
THOI	GC-gpu	1000	25	300000	7	8.783194303512573
THOI	GC-gpu	1000	25	300000	8	19.46480631828308
THOI	GC-gpu	1000	25	300000	9	37.168095111846924
THOI	GC-gpu	1000	25	300000	10	60.42295861244202
THOI	GC-gpu	1000	25	300000	11	84.28172707557678
THOI	GC-gpu	1000	25	300000	12	100.33387756347656
THOI	GC-gpu	1000	25	300000	13	102.74512195587158
THOI	GC-gpu	1000	25	300000	14	90.75186538696289
THOI	GC-gpu	1000	25	300000	15	67.54888367652893
THOI	GC-gpu	1000	25	300000	16	44.810444831848145
THOI	GC-gpu	1000	25	300000	17	23.97819757461548
THOI	GC-gpu	1000	25	300000	18	15.622344732284546
THOI	GC-gpu	1000	25	300000	19	7.831038951873779
THOI	GC-gpu	1000	25	300000	20	2.7434334754943848
THOI	GC-gpu	1000	25	300000	21	0.7658860683441162
THOI	GC-gpu	1000	25	300000	22	0.2664797306060791
THOI	GC-gpu	1000	25	300000	23	0.1453254222869873
THOI	GC-gpu	1000	25	300000	24	0.1337440013885498
THOI	GC-gpu	1000	25	400000	3	1.1702735424041748
THOI	GC-gpu	1000	25	400000	4	0.16910457611083984
THOI	GC-gpu	1000	25	400000	5	0.636646032333374
THOI	GC-gpu	1000	25	400000	6	2.229909658432007
THOI	GC-gpu	1000	25	400000	7	6.060032367706299
THOI	GC-gpu	1000	25	400000	8	13.617463827133179
THOI	GC-gpu	1000	25	400000	9	25.75394892692566
THOI	GC-gpu	1000	25	400000	10	44.38460564613342
THOI	GC-gpu	1000	25	400000	11	62.46088933944702
THOI	GC-gpu	1000	25	400000	12	78.06894159317017
THOI	GC-gpu	1000	25	400000	13	83.1631293296814
THOI	GC-gpu	1000	25	400000	14	73.2209165096283
THOI	GC-gpu	1000	25	400000	15	55.81439161300659
THOI	GC-gpu	1000	25	400000	16	36.727916955947876
THOI	GC-gpu	1000	25	400000	17	20.78335452079773
THOI	GC-gpu	1000	25	400000	18	12.567899465560913
THOI	GC-gpu	1000	25	400000	19	4.374488115310669
THOI	GC-gpu	1000	25	400000	20	1.3999598026275635
