library	estimator	T	N	batch_size	order	time
THOI	GC	1000	60	100000	5	1.7839033603668213
THOI	GC	1000	60	100000	6	1.8139183521270752
THOI	GC	1000	60	100000	7	1.819575548171997
THOI	GC	1000	60	100000	8	1.911559820175171
THOI	GC	1000	60	100000	9	2.0316340923309326
THOI	GC	1000	60	100000	10	1.9806687831878662
THOI	GC	1000	60	100000	11	2.1409735679626465
THOI	GC	1000	60	100000	12	2.2470102310180664
THOI	GC	1000	60	100000	13	2.2905168533325195
THOI	GC	1000	60	100000	14	2.387763500213623
THOI	GC	1000	60	100000	15	2.4893550872802734
THOI	GC	1000	60	100000	16	2.903745412826538
THOI	GC	1000	60	100000	17	3.1436126232147217
THOI	GC	1000	60	100000	18	3.662036180496216
THOI	GC	1000	60	100000	19	4.469911098480225
THOI	GC	1000	60	100000	20	4.766859292984009
THOI	GC	1000	60	200000	3	0.6083943843841553
THOI	GC	1000	60	200000	4	3.3437657356262207
THOI	GC	1000	60	200000	5	3.3585615158081055
THOI	GC	1000	60	200000	6	3.414456844329834
THOI	GC	1000	60	200000	7	3.537978410720825
THOI	GC	1000	60	200000	8	3.6294467449188232
THOI	GC	1000	60	200000	9	3.70383882522583
THOI	GC	1000	60	200000	10	3.7965049743652344
THOI	GC	1000	60	200000	11	4.16521430015564
THOI	GC	1000	60	200000	12	4.398833990097046
THOI	GC	1000	60	200000	13	4.8787782192230225
THOI	GC	1000	60	200000	14	5.201475143432617
THOI	GC	1000	60	200000	15	5.622687578201294
THOI	GC	1000	60	200000	16	6.016873598098755
THOI	GC	1000	60	200000	17	6.674761056900024
THOI	GC	1000	60	200000	18	7.795623302459717
THOI	GC	1000	60	200000	19	8.447295188903809
THOI	GC	1000	60	200000	20	9.347996234893799
THOI	GC	1000	60	300000	3	0.5342786312103271
THOI	GC	1000	60	300000	4	4.943115234375
THOI	GC	1000	60	300000	5	5.03712797164917
THOI	GC	1000	60	300000	6	5.079696893692017
THOI	GC	1000	60	300000	7	5.060104131698608
THOI	GC	1000	60	300000	8	5.138083457946777
THOI	GC	1000	60	300000	9	5.578766107559204
THOI	GC	1000	60	300000	10	5.750273704528809
THOI	GC	1000	60	300000	11	6.20174503326416
THOI	GC	1000	60	300000	12	6.679448127746582
THOI	GC	1000	60	300000	13	7.109663486480713
THOI	GC	1000	60	300000	14	7.7145609855651855
THOI	GC	1000	60	300000	15	8.192600727081299
THOI	GC	1000	60	300000	16	8.956737995147705
THOI	GC	1000	60	300000	17	9.729161739349365
THOI	GC	1000	60	300000	18	11.516356229782104
THOI	GC	1000	60	300000	19	12.699231147766113
THOI	GC	1000	60	300000	20	13.845316648483276
THOI	GC	1000	60	400000	3	0.5369679927825928
THOI	GC	1000	60	400000	4	6.518309116363525
THOI	GC	1000	60	400000	5	6.662430286407471
THOI	GC	1000	60	400000	6	6.565141439437866
THOI	GC	1000	60	400000	7	6.7566728591918945
THOI	GC	1000	60	400000	8	6.787497520446777
THOI	GC	1000	60	400000	9	7.4156107902526855
THOI	GC	1000	60	400000	10	7.937906742095947
THOI	GC	1000	60	400000	11	8.56373143196106
THOI	GC	1000	60	400000	12	9.001626968383789
THOI	GC	1000	60	400000	13	9.420296669006348
THOI	GC	1000	60	400000	14	10.307428121566772
THOI	GC	1000	60	400000	15	10.934444665908813
THOI	GC	1000	60	400000	16	11.668120384216309
THOI	GC	1000	60	400000	17	13.092336654663086
THOI	GC	1000	60	400000	18	15.036300659179688
THOI	GC	1000	60	400000	19	16.69852590560913
THOI	GC	1000	60	400000	20	18.35272455215454
THOI	GC	1000	60	500000	3	0.568551778793335
THOI	GC	1000	60	500000	4	8.022295236587524
THOI	GC	1000	60	500000	5	8.375680685043335
THOI	GC	1000	60	500000	6	8.31899380683899
THOI	GC	1000	60	500000	7	8.375572919845581
THOI	GC	1000	60	500000	8	8.770970344543457
THOI	GC	1000	60	500000	9	9.314239740371704
THOI	GC	1000	60	500000	10	9.908468008041382
THOI	GC	1000	60	500000	11	10.411352396011353
THOI	GC	1000	60	500000	12	11.07085919380188
THOI	GC	1000	60	500000	13	11.86406922340393
THOI	GC	1000	60	500000	14	12.901124715805054
THOI	GC	1000	60	500000	15	13.715123891830444
THOI	GC	1000	60	500000	16	14.791200637817383
THOI	GC	1000	60	500000	17	16.050943851470947
THOI	GC	1000	60	500000	18	19.003987073898315
THOI	GC	1000	60	500000	19	21.088980436325073
THOI	GC	1000	60	500000	20	22.71255874633789
THOI	GC	1000	60	600000	3	0.6006371974945068
THOI	GC	1000	60	600000	4	8.035794258117676
THOI	GC	1000	60	600000	5	10.07213306427002
THOI	GC	1000	60	600000	6	9.640889644622803
THOI	GC	1000	60	600000	7	10.105566024780273
THOI	GC	1000	60	600000	8	10.234570026397705
THOI	GC	1000	60	600000	9	11.186463117599487
THOI	GC	1000	60	600000	10	11.616537809371948
THOI	GC	1000	60	600000	11	12.264908790588379
THOI	GC	1000	60	600000	12	13.375701665878296
THOI	GC	1000	60	600000	13	13.972572326660156
THOI	GC	1000	60	600000	14	15.042080163955688
THOI	GC	1000	60	600000	15	16.113348484039307
THOI	GC	1000	60	600000	16	17.44246196746826
THOI	GC	1000	60	600000	17	19.141404390335083
THOI	GC	1000	60	600000	18	22.764833450317383
THOI	GC	1000	60	600000	19	25.107508897781372
THOI	GC	1000	60	600000	20	27.349395036697388
THOI	GC	1000	60	700000	3	0.5578038692474365
THOI	GC	1000	60	700000	4	8.241353988647461
THOI	GC	1000	60	700000	5	11.657071590423584
THOI	GC	1000	60	700000	6	11.654889345169067
THOI	GC	1000	60	700000	7	11.813182353973389
THOI	GC	1000	60	700000	8	11.965588331222534
THOI	GC	1000	60	700000	9	12.903262376785278
THOI	GC	1000	60	700000	10	13.767125129699707
THOI	GC	1000	60	700000	11	14.232471227645874
THOI	GC	1000	60	700000	12	15.331342458724976
THOI	GC	1000	60	700000	13	16.562113761901855
THOI	GC	1000	60	700000	14	17.40600848197937
THOI	GC	1000	60	700000	15	19.028577089309692
THOI	GC	1000	60	700000	16	20.44858455657959
THOI	GC	1000	60	700000	17	22.249702215194702
THOI	GC	1000	60	700000	18	26.566184043884277
THOI	GC	1000	60	700000	19	28.965490579605103
THOI	GC	1000	60	700000	20	31.84610366821289
THOI	GC	1000	60	800000	3	0.6565008163452148
THOI	GC	1000	60	800000	4	8.108550071716309
THOI	GC	1000	60	800000	5	13.301389694213867
THOI	GC	1000	60	800000	6	13.291070222854614
THOI	GC	1000	60	800000	7	13.478470087051392
THOI	GC	1000	60	800000	8	13.641969203948975
THOI	GC	1000	60	800000	9	14.671324253082275
THOI	GC	1000	60	800000	10	15.344218969345093
THOI	GC	1000	60	800000	11	16.61389684677124
THOI	GC	1000	60	800000	12	17.2903470993042
THOI	GC	1000	60	800000	13	19.014580965042114
THOI	GC	1000	60	800000	14	19.703181266784668
THOI	GC	1000	60	800000	15	21.61255931854248
THOI	GC	1000	60	800000	16	23.218632221221924
THOI	GC	1000	60	800000	17	25.70132327079773
THOI	GC	1000	60	800000	18	30.214136838912964
THOI	GC	1000	60	800000	19	33.40325617790222
THOI	GC	1000	60	800000	20	36.63008189201355
THOI	GC	1000	60	900000	3	0.615365743637085
THOI	GC	1000	60	900000	4	8.309001207351685
THOI	GC	1000	60	900000	5	14.74489712715149
THOI	GC	1000	60	900000	6	14.805253982543945
THOI	GC	1000	60	900000	7	15.144486427307129
THOI	GC	1000	60	900000	8	15.251265525817871
THOI	GC	1000	60	900000	9	16.765769481658936
THOI	GC	1000	60	900000	10	17.281508922576904
THOI	GC	1000	60	900000	11	18.257416009902954
THOI	GC	1000	60	900000	12	19.780796766281128
THOI	GC	1000	60	900000	13	20.709126234054565
THOI	GC	1000	60	900000	14	22.647626876831055
THOI	GC	1000	60	900000	15	24.07140588760376
THOI	GC	1000	60	900000	16	26.13077402114868
THOI	GC	1000	60	900000	17	28.82318425178528
THOI	GC	1000	60	900000	18	33.51590847969055
THOI	GC	1000	60	900000	19	37.515119552612305
THOI	GC	1000	60	900000	20	41.152742862701416
THOI	GC	1000	60	1000000	3	0.6141843795776367
THOI	GC	1000	60	1000000	4	7.9453606605529785
THOI	GC	1000	60	1000000	5	16.769776821136475
THOI	GC	1000	60	1000000	6	16.269235134124756
THOI	GC	1000	60	1000000	7	16.888051509857178
THOI	GC	1000	60	1000000	8	17.09243106842041
THOI	GC	1000	60	1000000	9	18.385007619857788
THOI	GC	1000	60	1000000	10	19.420047998428345
THOI	GC	1000	60	1000000	11	20.54831576347351
THOI	GC	1000	60	1000000	12	21.1223566532135
THOI	GC	1000	60	1000000	13	22.38144016265869
THOI	GC	1000	60	1000000	14	24.581944704055786
THOI	GC	1000	60	1000000	15	26.67246723175049
THOI	GC	1000	60	1000000	16	28.668724536895752
THOI	GC	1000	60	1000000	17	31.855433225631714
THOI	GC	1000	60	1000000	18	37.03759479522705
THOI	GC	1000	60	1000000	19	41.43198299407959
THOI	GC	1000	60	1000000	20	45.31896710395813
THOI	GC	1000	65	100000	3	0.6730437278747559
THOI	GC	1000	65	100000	4	1.6325938701629639
THOI	GC	1000	65	100000	5	1.7899065017700195
THOI	GC	1000	65	100000	6	1.7221651077270508
THOI	GC	1000	65	100000	7	1.8707695007324219
THOI	GC	1000	65	100000	8	1.960808277130127
THOI	GC	1000	65	100000	9	2.187598943710327
THOI	GC	1000	65	100000	10	2.1487138271331787
THOI	GC	1000	65	100000	11	2.0982441902160645
THOI	GC	1000	65	100000	12	2.2365589141845703
THOI	GC	1000	65	100000	13	2.34346866607666
THOI	GC	1000	65	100000	14	2.4586362838745117
THOI	GC	1000	65	100000	15	2.504103899002075
THOI	GC	1000	65	100000	16	2.9563918113708496
THOI	GC	1000	65	100000	17	3.1682283878326416
THOI	GC	1000	65	100000	18	3.675380229949951
THOI	GC	1000	65	100000	19	4.434521436691284
THOI	GC	1000	65	100000	20	4.854002237319946
THOI	GC	1000	65	200000	3	0.7306003570556641
THOI	GC	1000	65	200000	4	3.361152172088623
THOI	GC	1000	65	200000	5	3.3367085456848145
THOI	GC	1000	65	200000	6	3.4102344512939453
THOI	GC	1000	65	200000	7	3.5806779861450195
THOI	GC	1000	65	200000	8	3.5349156856536865
THOI	GC	1000	65	200000	9	3.6955931186676025
THOI	GC	1000	65	200000	10	3.874218463897705
THOI	GC	1000	65	200000	11	4.117650270462036
THOI	GC	1000	65	200000	12	4.426914691925049
THOI	GC	1000	65	200000	13	4.7209882736206055
THOI	GC	1000	65	200000	14	5.215241193771362
THOI	GC	1000	65	200000	15	5.546546697616577
THOI	GC	1000	65	200000	16	5.997944593429565
THOI	GC	1000	65	200000	17	6.711836099624634
THOI	GC	1000	65	200000	18	7.7502806186676025
THOI	GC	1000	65	200000	19	8.508893489837646
THOI	GC	1000	65	200000	20	9.463449716567993
THOI	GC	1000	65	300000	3	0.6816909313201904
THOI	GC	1000	65	300000	4	4.965953588485718
THOI	GC	1000	65	300000	5	4.985892295837402
THOI	GC	1000	65	300000	6	4.813802480697632
THOI	GC	1000	65	300000	7	5.1562700271606445
THOI	GC	1000	65	300000	8	5.151817798614502
THOI	GC	1000	65	300000	9	5.5038323402404785
THOI	GC	1000	65	300000	10	5.720047950744629
THOI	GC	1000	65	300000	11	6.30184268951416
THOI	GC	1000	65	300000	12	6.620520114898682
THOI	GC	1000	65	300000	13	7.185632705688477
THOI	GC	1000	65	300000	14	7.570899486541748
THOI	GC	1000	65	300000	15	8.28366208076477
THOI	GC	1000	65	300000	16	8.752269983291626
THOI	GC	1000	65	300000	17	9.677280187606812
THOI	GC	1000	65	300000	18	11.65149188041687
THOI	GC	1000	65	300000	19	12.635165691375732
THOI	GC	1000	65	300000	20	13.811468124389648
THOI	GC	1000	65	400000	3	0.7573261260986328
THOI	GC	1000	65	400000	4	6.674115180969238
THOI	GC	1000	65	400000	5	6.584709167480469
THOI	GC	1000	65	400000	6	6.453832149505615
THOI	GC	1000	65	400000	7	6.737728118896484
THOI	GC	1000	65	400000	8	6.809385299682617
THOI	GC	1000	65	400000	9	7.325598478317261
THOI	GC	1000	65	400000	10	7.848759651184082
THOI	GC	1000	65	400000	11	8.322407007217407
THOI	GC	1000	65	400000	12	8.980581283569336
THOI	GC	1000	65	400000	13	9.493007898330688
THOI	GC	1000	65	400000	14	10.1466064453125
THOI	GC	1000	65	400000	15	10.90589189529419
THOI	GC	1000	65	400000	16	11.633549451828003
THOI	GC	1000	65	400000	17	12.793479919433594
THOI	GC	1000	65	400000	18	15.466981172561646
THOI	GC	1000	65	400000	19	16.739810705184937
THOI	GC	1000	65	400000	20	18.361207723617554
THOI	GC	1000	65	500000	3	0.7046446800231934
THOI	GC	1000	65	500000	4	8.311314105987549
THOI	GC	1000	65	500000	5	8.12569808959961
THOI	GC	1000	65	500000	6	7.903846502304077
THOI	GC	1000	65	500000	7	8.325830936431885
THOI	GC	1000	65	500000	8	8.867433309555054
THOI	GC	1000	65	500000	9	9.269339084625244
THOI	GC	1000	65	500000	10	9.673948287963867
THOI	GC	1000	65	500000	11	10.263540506362915
THOI	GC	1000	65	500000	12	11.202912330627441
THOI	GC	1000	65	500000	13	11.670853853225708
THOI	GC	1000	65	500000	14	12.665900945663452
THOI	GC	1000	65	500000	15	13.684590101242065
THOI	GC	1000	65	500000	16	14.71537160873413
THOI	GC	1000	65	500000	17	15.961661338806152
THOI	GC	1000	65	500000	18	18.953645944595337
THOI	GC	1000	65	500000	19	21.098135471343994
THOI	GC	1000	65	500000	20	23.069146871566772
THOI	GC	1000	65	600000	3	0.6958270072937012
THOI	GC	1000	65	600000	4	9.878409385681152
THOI	GC	1000	65	600000	5	9.999212265014648
THOI	GC	1000	65	600000	6	9.271775960922241
THOI	GC	1000	65	600000	7	10.147748947143555
THOI	GC	1000	65	600000	8	9.980873823165894
THOI	GC	1000	65	600000	9	11.099892616271973
THOI	GC	1000	65	600000	10	11.673802375793457
THOI	GC	1000	65	600000	11	12.359583377838135
THOI	GC	1000	65	600000	12	13.192046642303467
THOI	GC	1000	65	600000	13	13.964526176452637
THOI	GC	1000	65	600000	14	15.15928339958191
THOI	GC	1000	65	600000	15	16.19479727745056
THOI	GC	1000	65	600000	16	17.24443006515503
THOI	GC	1000	65	600000	17	19.17700958251953
THOI	GC	1000	65	600000	18	22.899190664291382
THOI	GC	1000	65	600000	19	25.121668338775635
THOI	GC	1000	65	600000	20	27.401588678359985
THOI	GC	1000	65	700000	3	0.7196247577667236
THOI	GC	1000	65	700000	4	11.53322148323059
THOI	GC	1000	65	700000	5	11.350397825241089
THOI	GC	1000	65	700000	6	10.902684450149536
THOI	GC	1000	65	700000	7	11.920295715332031
THOI	GC	1000	65	700000	8	12.194560766220093
THOI	GC	1000	65	700000	9	12.370564460754395
THOI	GC	1000	65	700000	10	13.461038827896118
THOI	GC	1000	65	700000	11	14.269006252288818
THOI	GC	1000	65	700000	12	15.152866840362549
THOI	GC	1000	65	700000	13	16.411219358444214
THOI	GC	1000	65	700000	14	17.47999358177185
THOI	GC	1000	65	700000	15	22.29953408241272
THOI	GC	1000	65	700000	16	20.00796675682068
THOI	GC	1000	65	700000	17	22.37884283065796
THOI	GC	1000	65	700000	18	26.670710563659668
THOI	GC	1000	65	700000	19	28.856563806533813
THOI	GC	1000	65	700000	20	31.859089136123657
THOI	GC	1000	65	800000	3	0.8042113780975342
THOI	GC	1000	65	800000	4	11.41036868095398
THOI	GC	1000	65	800000	5	13.008577823638916
THOI	GC	1000	65	800000	6	12.677560806274414
THOI	GC	1000	65	800000	7	13.928367137908936
THOI	GC	1000	65	800000	8	13.748131036758423
THOI	GC	1000	65	800000	9	14.10108208656311
THOI	GC	1000	65	800000	10	15.181928157806396
THOI	GC	1000	65	800000	11	16.524267196655273
THOI	GC	1000	65	800000	12	17.738131523132324
THOI	GC	1000	65	800000	13	18.519479751586914
THOI	GC	1000	65	800000	14	20.116457223892212
THOI	GC	1000	65	800000	15	21.626951932907104
THOI	GC	1000	65	800000	16	23.45128321647644
THOI	GC	1000	65	800000	17	25.507975339889526
THOI	GC	1000	65	800000	18	30.473918914794922
THOI	GC	1000	65	800000	19	33.4789457321167
THOI	GC	1000	65	800000	20	36.62632656097412
THOI	GC	1000	65	900000	3	0.7441608905792236
THOI	GC	1000	65	900000	4	11.164809703826904
THOI	GC	1000	65	900000	5	14.561729907989502
THOI	GC	1000	65	900000	6	13.994632244110107
THOI	GC	1000	65	900000	7	15.370347261428833
THOI	GC	1000	65	900000	8	15.549126148223877
THOI	GC	1000	65	900000	9	16.35120129585266
THOI	GC	1000	65	900000	10	17.220516443252563
THOI	GC	1000	65	900000	11	18.212306261062622
THOI	GC	1000	65	900000	12	20.004157781600952
THOI	GC	1000	65	900000	13	20.806035041809082
THOI	GC	1000	65	900000	14	22.501366138458252
THOI	GC	1000	65	900000	15	24.40706205368042
THOI	GC	1000	65	900000	16	25.952316999435425
THOI	GC	1000	65	900000	17	28.769432067871094
THOI	GC	1000	65	900000	18	35.08390688896179
THOI	GC	1000	65	900000	19	37.54548668861389
THOI	GC	1000	65	900000	20	41.10134434700012
THOI	GC	1000	65	1000000	3	0.7267575263977051
THOI	GC	1000	65	1000000	4	11.410029172897339
THOI	GC	1000	65	1000000	5	15.942371845245361
THOI	GC	1000	65	1000000	6	15.733312845230103
THOI	GC	1000	65	1000000	7	17.15052318572998
THOI	GC	1000	65	1000000	8	17.203940868377686
THOI	GC	1000	65	1000000	9	18.295554876327515
THOI	GC	1000	65	1000000	10	19.33314347267151
THOI	GC	1000	65	1000000	11	20.366905212402344
THOI	GC	1000	65	1000000	12	21.767648458480835
THOI	GC	1000	65	1000000	13	23.549381256103516
THOI	GC	1000	65	1000000	14	24.693005561828613
THOI	GC	1000	65	1000000	15	26.675164222717285
THOI	GC	1000	65	1000000	16	28.551292657852173
THOI	GC	1000	65	1000000	17	31.916929006576538
THOI	GC	1000	65	1000000	18	37.75424575805664
THOI	GC	1000	65	1000000	19	41.91003704071045
THOI	GC	1000	65	1000000	20	45.55335211753845
THOI	GC	1000	70	100000	3	0.8316807746887207
THOI	GC	1000	70	100000	4	1.6071348190307617
THOI	GC	1000	70	100000	5	1.7524924278259277
THOI	GC	1000	70	100000	6	1.7623512744903564
THOI	GC	1000	70	100000	7	1.7882440090179443
THOI	GC	1000	70	100000	8	1.859070062637329
THOI	GC	1000	70	100000	9	1.9653878211975098
THOI	GC	1000	70	100000	10	2.055931806564331
THOI	GC	1000	70	100000	11	2.1419856548309326
THOI	GC	1000	70	100000	12	2.16851544380188
THOI	GC	1000	70	100000	13	2.2372310161590576
THOI	GC	1000	70	100000	14	2.3808107376098633
THOI	GC	1000	70	100000	15	2.4810714721679688
THOI	GC	1000	70	100000	16	2.928521156311035
THOI	GC	1000	70	100000	17	3.500117540359497
THOI	GC	1000	70	100000	18	4.062653303146362
THOI	GC	1000	70	100000	19	4.400501728057861
THOI	GC	1000	70	100000	20	4.821487665176392
THOI	GC	1000	70	200000	3	0.9303746223449707
THOI	GC	1000	70	200000	4	3.3873708248138428
THOI	GC	1000	70	200000	5	3.3961312770843506
THOI	GC	1000	70	200000	6	3.2980122566223145
THOI	GC	1000	70	200000	7	3.4811301231384277
THOI	GC	1000	70	200000	8	3.5284013748168945
THOI	GC	1000	70	200000	9	3.6140031814575195
THOI	GC	1000	70	200000	10	3.845095634460449
THOI	GC	1000	70	200000	11	4.067643404006958
THOI	GC	1000	70	200000	12	4.548022747039795
THOI	GC	1000	70	200000	13	4.948471546173096
THOI	GC	1000	70	200000	14	5.310926675796509
THOI	GC	1000	70	200000	15	5.566685199737549
THOI	GC	1000	70	200000	16	6.041887521743774
THOI	GC	1000	70	200000	17	6.627777576446533
THOI	GC	1000	70	200000	18	7.713337421417236
THOI	GC	1000	70	200000	19	8.570516347885132
THOI	GC	1000	70	200000	20	9.298124074935913
THOI	GC	1000	70	300000	3	0.8910870552062988
THOI	GC	1000	70	300000	4	5.055593967437744
THOI	GC	1000	70	300000	5	5.013488531112671
THOI	GC	1000	70	300000	6	5.022753000259399
THOI	GC	1000	70	300000	7	5.2248756885528564
THOI	GC	1000	70	300000	8	5.149436712265015
THOI	GC	1000	70	300000	9	5.5509796142578125
THOI	GC	1000	70	300000	10	5.752323389053345
THOI	GC	1000	70	300000	11	6.252954721450806
THOI	GC	1000	70	300000	12	6.646001100540161
THOI	GC	1000	70	300000	13	7.071968078613281
THOI	GC	1000	70	300000	14	7.7559192180633545
THOI	GC	1000	70	300000	15	8.283223628997803
THOI	GC	1000	70	300000	16	8.942946434020996
THOI	GC	1000	70	300000	17	9.675516128540039
THOI	GC	1000	70	300000	18	11.493467330932617
THOI	GC	1000	70	300000	19	12.814335584640503
THOI	GC	1000	70	300000	20	13.825531959533691
THOI	GC	1000	70	400000	3	0.849501371383667
THOI	GC	1000	70	400000	4	6.773229598999023
THOI	GC	1000	70	400000	5	6.706585884094238
THOI	GC	1000	70	400000	6	6.546186923980713
THOI	GC	1000	70	400000	7	6.781592130661011
THOI	GC	1000	70	400000	8	6.940608024597168
THOI	GC	1000	70	400000	9	7.252610206604004
THOI	GC	1000	70	400000	10	8.104130268096924
THOI	GC	1000	70	400000	11	8.400607109069824
THOI	GC	1000	70	400000	12	8.689949035644531
THOI	GC	1000	70	400000	13	9.669933557510376
THOI	GC	1000	70	400000	14	10.005154848098755
THOI	GC	1000	70	400000	15	10.942879676818848
THOI	GC	1000	70	400000	16	11.73119831085205
THOI	GC	1000	70	400000	17	12.867486715316772
THOI	GC	1000	70	400000	18	15.205650806427002
THOI	GC	1000	70	400000	19	16.723350048065186
THOI	GC	1000	70	400000	20	18.60164475440979
THOI	GC	1000	70	500000	3	0.8674933910369873
THOI	GC	1000	70	500000	4	8.533335208892822
THOI	GC	1000	70	500000	5	8.117496252059937
THOI	GC	1000	70	500000	6	8.080049991607666
THOI	GC	1000	70	500000	7	8.495521068572998
THOI	GC	1000	70	500000	8	8.608276128768921
THOI	GC	1000	70	500000	9	9.182757377624512
THOI	GC	1000	70	500000	10	9.74983525276184
THOI	GC	1000	70	500000	11	10.232240676879883
THOI	GC	1000	70	500000	12	10.949052572250366
THOI	GC	1000	70	500000	13	11.571285724639893
THOI	GC	1000	70	500000	14	12.819833993911743
THOI	GC	1000	70	500000	15	13.436375856399536
THOI	GC	1000	70	500000	16	14.601557493209839
THOI	GC	1000	70	500000	17	16.040313482284546
THOI	GC	1000	70	500000	18	19.140645503997803
THOI	GC	1000	70	500000	19	20.725703477859497
THOI	GC	1000	70	500000	20	22.930704832077026
THOI	GC	1000	70	600000	3	0.8713397979736328
THOI	GC	1000	70	600000	4	9.93117618560791
THOI	GC	1000	70	600000	5	9.70766305923462
THOI	GC	1000	70	600000	6	9.603563785552979
THOI	GC	1000	70	600000	7	10.389310121536255
THOI	GC	1000	70	600000	8	10.514952421188354
THOI	GC	1000	70	600000	9	11.041132926940918
THOI	GC	1000	70	600000	10	11.803735494613647
THOI	GC	1000	70	600000	11	12.369168758392334
THOI	GC	1000	70	600000	12	13.43477177619934
THOI	GC	1000	70	600000	13	13.942546844482422
THOI	GC	1000	70	600000	14	15.063746213912964
THOI	GC	1000	70	600000	15	16.32304549217224
THOI	GC	1000	70	600000	16	17.291435956954956
THOI	GC	1000	70	600000	17	19.440879821777344
THOI	GC	1000	70	600000	18	22.97417640686035
THOI	GC	1000	70	600000	19	24.95226550102234
THOI	GC	1000	70	600000	20	27.55618453025818
THOI	GC	1000	70	700000	3	0.8552091121673584
THOI	GC	1000	70	700000	4	11.530515432357788
THOI	GC	1000	70	700000	5	11.340734958648682
THOI	GC	1000	70	700000	6	11.122414112091064
THOI	GC	1000	70	700000	7	11.721908330917358
THOI	GC	1000	70	700000	8	12.370875597000122
THOI	GC	1000	70	700000	9	12.668795108795166
THOI	GC	1000	70	700000	10	13.629848718643188
THOI	GC	1000	70	700000	11	14.140342473983765
THOI	GC	1000	70	700000	12	15.773553133010864
THOI	GC	1000	70	700000	13	16.484954118728638
THOI	GC	1000	70	700000	14	17.594480514526367
THOI	GC	1000	70	700000	15	18.986928462982178
THOI	GC	1000	70	700000	16	20.350847721099854
THOI	GC	1000	70	700000	17	22.09882426261902
THOI	GC	1000	70	700000	18	26.4212646484375
THOI	GC	1000	70	700000	19	28.98227286338806
THOI	GC	1000	70	700000	20	32.26846432685852
THOI	GC	1000	70	800000	3	0.868741512298584
THOI	GC	1000	70	800000	4	13.134029388427734
THOI	GC	1000	70	800000	5	12.797595024108887
THOI	GC	1000	70	800000	6	12.514730453491211
THOI	GC	1000	70	800000	7	13.57370638847351
THOI	GC	1000	70	800000	8	14.270276546478271
THOI	GC	1000	70	800000	9	14.719449520111084
THOI	GC	1000	70	800000	10	15.222610235214233
THOI	GC	1000	70	800000	11	16.75039052963257
THOI	GC	1000	70	800000	12	17.728551387786865
THOI	GC	1000	70	800000	13	18.763147830963135
THOI	GC	1000	70	800000	14	19.94518208503723
THOI	GC	1000	70	800000	15	21.319026231765747
THOI	GC	1000	70	800000	16	23.59101104736328
THOI	GC	1000	70	800000	17	25.499306201934814
THOI	GC	1000	70	800000	18	30.60352373123169
THOI	GC	1000	70	800000	19	33.40332627296448
THOI	GC	1000	70	800000	20	36.101062059402466
THOI	GC	1000	70	900000	3	0.909874439239502
THOI	GC	1000	70	900000	4	15.136986017227173
THOI	GC	1000	70	900000	5	14.400111436843872
THOI	GC	1000	70	900000	6	14.30346417427063
THOI	GC	1000	70	900000	7	15.17089295387268
THOI	GC	1000	70	900000	8	15.08441972732544
THOI	GC	1000	70	900000	9	16.736327171325684
THOI	GC	1000	70	900000	10	17.6063392162323
THOI	GC	1000	70	900000	11	18.24486756324768
THOI	GC	1000	70	900000	12	20.11776900291443
THOI	GC	1000	70	900000	13	20.555355548858643
THOI	GC	1000	70	900000	14	22.506285667419434
THOI	GC	1000	70	900000	15	23.97630262374878
THOI	GC	1000	70	900000	16	26.34354305267334
THOI	GC	1000	70	900000	17	28.665618419647217
THOI	GC	1000	70	900000	18	34.07823085784912
THOI	GC	1000	70	900000	19	37.91426181793213
THOI	GC	1000	70	900000	20	40.607457876205444
THOI	GC	1000	70	1000000	3	1.0209846496582031
THOI	GC	1000	70	1000000	4	15.405215978622437
THOI	GC	1000	70	1000000	5	16.104866981506348
THOI	GC	1000	70	1000000	6	15.93002462387085
THOI	GC	1000	70	1000000	7	16.69299817085266
THOI	GC	1000	70	1000000	8	17.344021558761597
THOI	GC	1000	70	1000000	9	17.972724437713623
THOI	GC	1000	70	1000000	10	19.011262893676758
THOI	GC	1000	70	1000000	11	20.558225393295288
THOI	GC	1000	70	1000000	12	22.00750207901001
THOI	GC	1000	70	1000000	13	23.463321208953857
THOI	GC	1000	70	1000000	14	24.948318243026733
THOI	GC	1000	70	1000000	15	26.577176332473755
THOI	GC	1000	70	1000000	16	28.683995246887207
THOI	GC	1000	70	1000000	17	31.929059743881226
THOI	GC	1000	70	1000000	18	38.02898931503296
THOI	GC	1000	70	1000000	19	41.78980040550232
THOI	GC	1000	70	1000000	20	45.92045760154724
THOI	GC	1000	75	100000	3	1.050405740737915
THOI	GC	1000	75	100000	4	1.7012779712677002
THOI	GC	1000	75	100000	5	1.794579029083252
THOI	GC	1000	75	100000	6	1.7724571228027344
THOI	GC	1000	75	100000	7	1.8684720993041992
THOI	GC	1000	75	100000	8	1.9310917854309082
THOI	GC	1000	75	100000	9	1.9903581142425537
THOI	GC	1000	75	100000	10	2.0924861431121826
THOI	GC	1000	75	100000	11	2.1476809978485107
THOI	GC	1000	75	100000	12	2.2418386936187744
THOI	GC	1000	75	100000	13	2.184213161468506
THOI	GC	1000	75	100000	14	2.41265869140625
THOI	GC	1000	75	100000	15	2.5163745880126953
THOI	GC	1000	75	100000	16	2.731189489364624
THOI	GC	1000	75	100000	17	3.222224235534668
